30/04/2013 at 09:27	2013-04-30T09:27
12.7.63	2063-07-12
9.7.62	2062-07-09
2.6.63	2063-02-06
9.7.62	2062-07-09
12.7.63	2063-07-12
14/6/2013	2013-06-14
6/2/2063	2063-06-02
7.3.63	2063-07-03
17/1/2015	2015-01-17
01/05/2013 at 15:26	2013-05-01T15:26
at 14:45 on 1/5/13	2013-05-01T14:45
at 15:10 on 1/5/13	2013-05-01T15:10
4/7/63	2063-04-07
19/2/2007	2007-02-19
4/7/2063	2063-07-04
two weeks	P2W
5/7/63	2063-05-07
15/8/1979	1979-08-15
7/9/63	2063-07-09
at 1.56pm on 6/5/13	2013-05-06T13:56
5/6/1995	1995-06-05
08/05/2013 at 22:31	2013-05-08T22:31
12.7.63	2063-07-12
30.10.2063	2063-10-30
30/10/2037	2037-10-30
10/05/2013 at 13:57	2013-05-10T13:57
18.7.63	2063-07-18
15.7.63	2063-07-15
18.7.63	2063-07-18
5/10/1999	1999-05-10
16/05/2013 at 08:59	2013-05-16T08:59
18.7.63	2063-07-18
24/7/2063	2063-07-24
19.7.63	2063-07-19
22/7/2063	2063-07-22
5.9.63	2063-09-05
5pm on 16.5.13	2013-05-16T17:00
19.7.63	2063-07-19
30/7/2063	2063-07-30
29.7.63	2063-07-29
28/4/1975	1975-04-28
20/05/2013 at 12:01	2013-05-20T12:01
7/2/63	2063-07-02
23.7.63	2063-07-23
2/7/63	2063-07-02
30.7.2063	2063-07-30
15/8/2063	2063-08-15
14.8.63	2063-08-14
14/8/1988	1988-08-14
07/06/2013at 10:16	2013-06-07T10:16
9.8.63	2063-08-09
23/8/2063	2063-08-23
20/8/63	2063-08-20
26/7/1972	1972-07-26
25/07/2013 at 11:45	2013-07-25T11:45
28.9.63	2063-09-28
3/10/2063	2063-10-03
3.9.63	2063-09-03
15/7/1990	1990-07-15
29/07/2013 at 15:53	2013-07-29T15:53
9.2.63	2063-09-02
at 4.38 on 29.07.13	2013-07-29T04:38
7/10/2063	2063-10-07
2/9/63	2063-09-02
10/11/2063	2063-10-11
10.11.63	2063-10-11
17.25 on 30/7/13	2013-07-30T17:25
9/3/63	2063-09-03
10.11.63	2063-10-11
12/9/2014	2014-09-12
31/07/2013 at 12:07	2013-07-31T12:07
3/10/63	2063-03-10
25/1/1991	1991-01-25
7.10.63	2063-10-07
5/10/1997	1997-05-10
05/08/2013 at 14:29	2013-08-05T14:29
10.8.63	2063-10-08
17/2/2010	2010-02-17
8/10/2063	2063-10-08
on 06.08.13 at 6.00pm	2013-08-06T18:00
06.08.13 at 6.00pm	2013-08-06T18:00
9.10.63	2063-10-09
30/7/1975	1975-07-30
07/08/2013 at 12:28	2013-08-07T12:28
10/10/63	2063-10-10
28/9/1997	1997-09-28
05/08/2013 at 15:18	2013-08-05T15:18
4.22pm on 05.08.13	2013-08-05T16:22
10.8.63	2063-10-08
14/10/2063	2063-10-14
10.10.63	2063-10-10
at 2:10pm on 07.08.13	2013-08-07T14:10
14/9/2027	2027-09-14
10/9/2063	2063-10-09
12/3/63	2063-12-03
16:10 on 7.8.13	2013-08-07T16:10
10.10.63	2063-10-10
12/3/63	2063-12-03
07-Aug-13	2063-10-09
23-Sep-13 14:00	2013-09-23
Wednesday	2063-11-27
27 November 2063	2063-11-27
27/11/63	2063-11-27
1/10/1998	1998-01-10
08/08/2013 at 18:16	2013-08-08T18:16
10.11.63	2063-10-11
1/9/1994	1994-01-09
09/08/2013 at 09:48	2013-08-09T09:48
10/11/63	2063-10-11
23.10.63	2063-10-23
19/6/2013	2013-06-19
08/08/2013 at 10:08	2013-08-08T10:08
11.10.63	2063-10-11
14.10.63	2063-10-14
21.10.2063	2063-10-21
12/3/2020	2020-03-12
11/10/63	2063-10-11
20.11.63	2063-11-20
19.12.63	2063-12-19
17/7/1990	1990-07-17
12/08/2013 at 20:08	2013-08-12T20:08
16/10/63	2063-10-16
16/5/2003	2003-05-16
22/10/2063	2063-10-22
at 5.45pm 20/8/13	2013-08-20T17:45
24/10/63	2063-10-24
2/10/2063	2063-10-02
28.10.63	2063-10-28
24/4/1987	1987-04-24
24/10/2063	2063-10-24
25/10/63	2063-10-25
8/9/2036	2036-09-08
26/03/2014 at 13:20	2014-03-26T13:20
3/5/64	2064-05-03
7/8/2064	2064-07-08
7/8/64	2064-07-08
25/7/1992	1992-07-25
28/04/2014 at 17:37	2014-04-28T17:37
7/9/64	2064-07-09
6.1.64	2064-06-01
7/9/64	2064-07-09
7/3/2008	2008-07-03
20/05/2013 at 15:37	2013-05-20T15:37
23.7.63	2063-07-23
21/6/1983	1983-06-21
22/05/2013at 11:30	2013-05-22T11:30
25/7/63	2063-07-25
9.8.63	2063-08-09
7/11/1990	1990-11-07
6.8.63	2063-08-06
today	2063-08-21
12.50 on 27.05.13	2013-05-27T12:50
30.7.63	2063-07-30
6.8.63	2063-08-06
22/10/63	2063-10-22
8/11/1999	1999-11-08
23/05/2013 at 10:50	2013-05-23T10:50
16.8.2063	2063-08-16
July 2062	2062-07
26.7.63	2063-07-26
16.8.63	2063-08-16
12/4/2003	2003-04-12
27/05/2013 at 09:00	2013-05-27T09:00
29.7.63	2063-07-29
29/4/2001	2001-04-29
27/05/2013 at 08:58	2013-05-27T08:58
29.7.63	2063-07-29
17/6/1982	1982-06-17
29/05/2013 at 16:13	2013-05-29T16:13
1990	1990
2.7.63	2063-07-02
7/7/2005	2005-07-07
30/05/2013 at 16:00	2013-05-30T16:00
7.3.63	2063-07-03
6/9/1986	1986-06-09
12/06/2013 at 15:24	2013-06-12T15:24
19.8.63	2063-08-19
15.8.63	2063-08-15
19.8.63	2063-08-19
8/8/2063	2063-08-08
8.7.63	2063-08-07
13/8/2063	2063-08-13
2058	2058
8.8.63	2063-08-08
13/8/2063	2063-08-13
8/8/63	2063-08-08
23/8/2063	2063-08-23
23.8.63	2063-08-23
8.8.63	2063-08-08
23.8.63	2063-08-23
19/8/2017	2017-08-19
8/8/2063	2063-08-08
28.8.63	2063-08-28
7.9.63	2063-09-07
14.00 on 6/6/13	2013-06-06T14:00
9/8/63	2063-08-09
28.8.63	2063-08-28
7.9.2063	2063-09-07
7/6/1986	1986-07-06
8/8/2063	2063-08-08
12.00pm on 6/6/13	2013-06-06T12:00
8/9/63	2063-08-09
13/8/63	2063-08-13
16/8/2063	2063-08-16
today	2063-08-21
2062	2062
15/8/63	2063-08-15
20/8/2063	2063-08-20
15/8/63	2063-08-15
15/11/2013	2013-11-15
15.8.63	2063-08-15
6.9.63	2063-09-06
23/8/2063	2063-08-23
16.8.63	2063-08-16
22/8/2063	2063-08-22
20/8/63	2063-08-20
29/4/1996	1996-04-29
23.8.63	2063-08-23
17/7/2003	2003-07-17
9.11.63	2063-09-11
10/9/2063	2063-10-09
10.7.63	2063-10-07
7/9/2016	2016-07-09
26/06/2013 at 09:06	2013-06-26T09:06
today	2063-08-21
29.8.63	2063-08-29
28/8/2063	2063-08-28
26.8.63	2063-08-26
27.8.63	2063-08-27
24/3/1980	1980-03-24
29/8/2063	2063-08-29
29.8.63	2063-08-29
14/4/1984	1984-04-14
27/06/2013 at 16:09	2013-06-27T16:09
24.9.63	2063-09-24
27.8.63	2063-08-27
24.9.63	2063-09-24
29/4/1984	1984-04-29
28/06/2013 at 16:30	2013-06-28T16:30
9.3.63	2063-09-03
16/1/2063	2063-01-16
15/1/2063	2063-01-15
28/8/2001	2001-08-28
01/07/2013 at 09:01	2013-07-01T09:01
5/9/63	2063-09-05
4/7/63	2063-04-07
3.9.63	2063-09-03
4.9.63	2063-09-04
7/9/63	2063-07-09
3.9.63	2063-09-03
9/10/2063	2063-09-10
9/7/63	2063-09-07
21/9/2013	2013-09-21
9/3/2063	2063-09-03
at 14.48 on 1/7/13	2013-07-01T14:48
9/4/63	2063-09-04
9.1.63	2063-09-01
10/9/2063	2063-10-09
6/9/63	2063-09-06
27/9/2063	2063-09-27
26.9.63	2063-09-26
9/5/63	2063-09-05
26.9.63	2063-09-26
22/8/2000	2000-08-22
05/07/2013 at 15:35	2013-07-05T15:35
9.10.63	2063-10-09
3/3/2011	2011-03-03
9/11/2063	2063-09-11
9.12.63	2063-09-12
4.10pm on 09.07.13	2013-07-09T16:10
21/6/2002	2002-06-21
10/07/2013 at 14:38	2013-07-10T14:38
13.9.63	2063-09-13
26/4/1996	1996-04-26
10/07/2013 at 16:43	2013-07-10T16:43
17.9.63	2063-09-17
13.9.63	2063-09-13
17.9.63	2063-09-17
10/9/2008	2008-10-09
11/07/2013 at 14:25	2013-07-11T14:25
14.9.63	2063-09-14
24/2/2030	2030-02-24
16/07/2013 at 18:22	2013-07-16T18:22
19.9.63	2063-09-19
23/10/2000	2000-10-23
19.9.63	2063-09-19
18/7/1990	1990-07-18
06/06/2013 at 16:49	2013-06-06T16:49
8/9/63	2063-08-09
29/9/2017	2017-09-29
18/07/2013 at 20:58	2013-07-18T20:58
21.9.63	2063-09-21
3/9/63	2063-09-03
24/1/2014	2014-01-24
20/9/2063	2063-09-20
10.11.63	2063-10-11
20.9.63	2063-09-20
10.11.63	2063-10-11
26/7/1984	1984-07-26
22/07/2013 at 19:27	2013-07-22T19:27
25/9/63	2063-09-25
4/6/2035	2035-06-04
27/9/2063	2063-09-27
2.9.63	2063-09-02
27.9.63	2063-09-27
2.9.63	2063-09-02
15/12/2008	2008-12-15
04/07/2013 at 15:45	2013-07-04T15:45
7.9.63	2063-09-07
6/6/1998	1998-06-06
05/05/2014 at 19:41	2014-05-05T19:41
8/7/64	2064-07-08
6/12/2064	2064-06-12
6/11/64	2064-06-11
10/8/1981	1981-10-08
06/05/2014 at 17:55	2014-05-06T17:55
7.10.64	2064-07-10
3/11/1990	1990-03-11
20/03/2014 at 14:42	2014-03-20T14:42
21.7.64	2064-07-21
4:15pm on 20.3.14	2014-03-20T16:15
23.5.64	2064-05-23
21.7.64	2064-07-21
18/9/2015	2015-09-18
08/04/2014 at 10:00	2014-04-08T10:00
18/6/64	2064-06-18
16/6/64	2064-06-16
18/6/64	2064-06-18
6/10/2013	2013-06-10
10/04/2014 at 14:40	2014-04-10T14:40
21.7.64	2064-07-21
10/4/14 at 15:50pm	2014-04-10T15:50
13.6.64	2064-06-13
24/1/2012	2012-01-24
02/05/2014 at 11:38	2014-05-02T11:38
8/7/64	2064-07-08
1/4/2014	2014-04-01
13/03/2014 at 19:00	2014-03-13T19:00
22/5/64	2064-05-22
5/6/64	2064-06-05
5/6/64	2064-06-05
22/7/2064	2064-07-22
17.7.64	2064-07-17
22/7/2064	2064-07-22
8/61	2061-08
17.7.64	2064-07-17
22/7/2064	2064-07-22
2/11/63	2063-02-11
23/12/2036	2036-12-23
04/12/2013 at 12:00	2013-12-04T12:00
13/2/63	2063-02-13
11/1/1986	1986-01-11
04/04/2014 at 14:12	2014-04-04T14:12
22/7/64	2064-07-22
9.6.64	2064-06-09
22/7/64	2064-07-22
17/7/2009	2009-07-17
05/12/2013 at 13:17	2013-12-05T13:17
12/2/63	2063-02-12
18/2/63	2063-02-18
9/1/2027	2027-01-09
12/12/2013 at 12:00	2013-12-12T12:00
19/2/63	2063-02-19
26/2/2031	2031-02-26
17/12/2013 at 12:10	2013-12-17T12:10
19/12/2060	2060-12-19
25/2/63	2063-02-25
28/3/2024	2024-03-28
19/12/2013 at 18:00	2013-12-19T18:00
26/2/63	2063-02-26
22/7/2064	2064-07-22
4/5/64	2064-04-05
22/7/2064	2064-07-22
1017Hrs on 16.1.14	2014-01-16T10:17
23/3/64	2064-03-23
22/7/2064	2064-07-22
3/3/64	2064-03-03
22/7/2064	2064-07-22
20/4/64	2064-04-20
22/7/2064	2064-07-22
183/4/2064	2064-04-183
22/7/2064	2064-07-22
110Hrs on 27.2.14	2014-02-27T11:00
1217Hrson 27.2.14	2014-02-27T12:17
1245Hrs on 27.2.14	2014-02-27T12:45
5/7/64	2064-05-07
7.4.2064	2064-07-04
22/7/2064	2064-07-22
16/5/64	2064-05-16
22/7/2064	2064-07-22
14/10/2062	2062-10-14
16/1/2062	2062-01-16
23/5/64	2064-05-23
22/7/2064	2064-07-22
27/5/64	2064-05-27
20/11/2021	2021-11-20
20/03/2014 at 10:30	2014-03-20T10:30
10:10hrs on 20/3/14	2014-03-20T10:10
1155Hrs	2014-03-20T11:55
1310Hrs	2014-03-20T13:10
26/5/64	2064-05-26
9/8/2036	2036-09-08
26/03/2014 at 13:20	2014-03-26T13:20
5/3/64	2064-05-03
22/7/2064	2064-07-22
2062	2062
11.20am	T11:20
5/6/64	2064-06-05
21/1/1987	1987-01-21
03/04/2014 at 11:26	2014-04-03T11:26
11.23pm 3/4/14	2014-04-03T23:23
6/9/64	2064-06-09
22/7/2064	2064-07-22
6/12/64	2064-06-12
10:15am on 4/4/14	2014-04-04T10:15
6/10/64	2064-06-10
6/12/64	2064-06-12
6/12/64	2064-06-12
30/6/64	2064-06-30
6/10/1987	1987-06-10
08/04/2014 at 15:50	2014-04-08T15:50
13/6/64	2064-06-13
22/7/2064	2064-07-22
11/7/2063	2063-11-07
24/6/64	2064-06-24
22/7/2064	2064-07-22
23/5/64	2064-05-23
22/7/2064	2064-07-22
30/5/64	2064-05-30
28/8/2008	2008-08-28
16/05/2014 at 14:45	2014-05-16T14:45
21.7.64	2064-07-21
3/10/2007	2007-10-03
13/02/2014 at 10:30	2014-02-13T10:30
28/4/64	2064-04-28
3/10/2007	2007-10-03
11/02/2014 at 08:09	2014-02-11T08:09
10.06am on 11.2.14	2014-02-11T10:06
19/4/64	2064-04-19
12/12/2028	2028-12-12
04/02/2014 at 12:00	2014-02-04T12:00
11 0.63	2063-11
4/8/64	2064-04-08
20/11/1992	1992-11-20
14/05/2014 at 11:08	2014-05-14T11:08
17.7.64	2064-07-17
17/9/2025	2025-09-17
21/7/2064	2064-07-21
11:19am on 19/5/14	2014-05-19T11:19
22/7/64	2064-07-22
10/1/2000	2000-01-10
21/7/2064	2064-07-21
21.7.64	2064-07-21
23/7/2064	2064-07-23
21.7.64	2064-07-21
4/3/1998	1998-04-03
20/05/2014 at 14:19	201405-20T14:19
23/7/64	2064-07-23
22/7/2064	2064-07-22
06-Sep-2012	2062-11-08
02-Dec-2011	2061-02-04
16/5/64	2064-05-16
24/8/2003	2003-08-24
21/05/2014 at 15:55	2014-05-21T15:55
24.7.64	2064-07-24
27/10/2032	2032-10-27
15/05/2014 at 08:36	2014-05-15T08:36
5.8.64	2064-08-05
8/61	2061-08
17.7.64	2064-07-17
5.8.64	2064-08-05
12/8/2064	2064-08-12
4/8/64	2064-04-08
14.25 on 3.06.14	2014-06-03T14:25
6.8.64	2064-08-06
3/11/1991	1991-11-03
23/7/2064	2064-07-23
10:46am on 21.5.2014	2014-05-21T10:46
24.7.64	2064-07-24
28/7/2064	2064-07-28
21/5/14 at 1:56pm	2014-05-21T13:56
24/7/64	2064-07-24
25/7/1995	1995-07-25
29/7/2064	2064-07-29
8.5.64	2064-08-05
27.05.14 at 12:10pm	2014-05-27T12:10
12:30pm on 27.5.14	2014-05-27T12:30
30.7.64	2064-07-30
7/1/64	2064-07-01
8.5.64	2064-08-05
30/12/2033	2033-12-30
30/7/2064	2064-07-30
1.7.64	2064-07-01
9/2/2009	2009-09-02
8/6/2064	2064-08-06
16.15pm on 04.06.14	2014-06-04T16:15
8.7.64	2064-08-07
24/6/2003	2003-06-24
03/06/2014 at 11:46	2014-06-03T11:46
13/8/64	2064-08-13
4/8/64	2064-04-08
14.25 on 3.06.14	2014-06-03T14:25
6.8.64	2064-08-06
13/8/64	2064-08-13
2/11/2010	2010-02-11
15/05/2014 at 08:33	2014-05-15T08:33
14.8.64	2064-08-14
2 months	P2M
18 months	P18M
12:54pm on 15/5/14	2014-05-15T12:54
18.7.64	2064-07-18
14.8.64	2064-08-14
8.12.64	2064-08-12
20/7/2031	2031-07-20
03/06/2014 at 16:59	2014-06-03T16:59
8.7.64	2064-08-07
2061	2061
2057	2057
20/7/2031	2031-07-20
12/8/2064	2064-08-12
10:50am on 10/6/14	2014-06-10T10:50
13/8/64	2064-08-13
28/1/1994	1994-01-28
09/05/2014 at 14:24	2014-05-09T14:24
2060	2060
14.7.64	2064-07-14
9/1/2004	2004-09-01
12/06/2014 at 08:47	2014-06-12T08:47
14/8/64	2064-08-14
24/6/2003	2003-06-24
03/06/2014 at 11:46	2014-06-03T11:46
22/8/64	2064-08-22
8/4/64	2064-08-04
14.25 on 3.06.14	2014-06-03T14:25
8.6.64	2064-08-06
13/8/64	2064-08-13
22.8.64	2064-08-22
20.8.64	2064-08-20
18/9/1998	1998-09-18
20/05/2014 at 16:30	2014-05-20T16:30
25/7/2064	2064-07-25
6/8/1999	1999-08-06
16/06/2014 at 16:25	2014-06-16T16:25
19.8.64	2064-08-19
22/8/2064	2064-08-22
20.8.64	2064-08-20
21/8/2064	2064-08-21
15/8/64	2064-08-15
27/8/2064	2064-08-27
1:15pm on 20.6.14	2014-06-20T13:15
25.8.64	2064-08-25
2/8/1982	1982-02-08
24/9/2063	2063-09-24
25/9/63	2063-09-25
1/9/63	2063-01-09
28/8/64	2064-08-28
24/5/2009	2009-05-24
26/8/2064	2064-08-26
27/8/64	2064-08-27
3/11/2016	2016-03-11
20/8/2064	2064-08-20
21.8.64	2064-08-21
3/10/1986	1986-03-10
25/8/2064	2064-08-25
26.8.64	2064-08-26
5/7/1977	1977-07-05
20/06/2014 at 10:09	2014-06-20T10:09
53	53
25.8.64	2064-08-25
13/2/1997	1997-02-13
25/06/2014 at 13:29	2014-06-25T13:29
2029	2029
3.55pm on 25.06.14	2014-06-25T15:55
28.8.64	2064-08-28
7/6/2017	2017-06-07
22/05/2014 at 14:56	2014-05-22T14:56
5 years	P5Y
25.7.64	2064-07-25
18/8/2064	2064-08-18
12/11/1979	1979-12-11
27/8/2064	2064-08-27
12.23pm on 25.06.14	2014-06-25T12:23
28.8.64	2064-08-28
27/8/2009	2009-08-27
25/06/2014 at 12:36	2014-06-25T12:36
2.15pm on 25.06.14	2014-06-25T14:15
28.8.64	2064-08-28
29/4/2014	2014-04-29
30/06/2014 at 19:53	2014-06-30T19:53
5.9.64	2064-09-05
4/9/64	2064-09-04
24/9/2015	2015-09-24
02/07/2014 at 12:55	2014-07-02T12:55
2.30 on 02.07.14	2014-07-02T02:30
9.5.64	2064-09-05
27/4/2002	2002-04-27
01/07/2014 at 13:18	2014-07-01T13:18
9/4/64	2064-09-04
28/8/2003	2003-08-28
25/06/2014 at 17:45	2014-06-25T17:45
28/8/64	2064-08-28
9/4/2064	2064-09-04
2063	2063-14
9/3/64	2064-09-03
25/1/2020	2020-01-25
26/06/2014 at 16:36	2014-06-26T16:36
29.8.64	2064-08-29
5/11/1992	1992-11-05
10/02/2014 at 11:20	2014-02-10T11:20
13.4.64	2064-04-13
10/9/2064	2064-09-10
24/5/2000	2000-05-24
24/3/2064	2064-03-24
1:35pm on 22.01.14	2014-01-22T13:35
25.3.64	2064-03-25
30/5/1997	1997-05-30
25/3/2063	2063-03-25
1.20pm on 23.01.13	2013-01-23T13:20
26.3.63	2063-03-26
9/12/64	2064-09-12
2/5/1984	1984-02-05
9/10/2064	2064-09-10
2063	2063-14
2045	2045
9/11/64	2064-09-11
15/8/2064	2064-08-15
10/12/2010	2010-10-12
14/8/2064	2064-08-14
15.8.64	2064-08-15
27/8/2009	2009-08-27
25/06/2014 at 12:36	2014-06-25T12:36
13.9.64	2064-09-13
2.15pm on 25.06.14	2014-06-25T14:15
28.8.64	2064-08-28
13.9.64	2064-09-13
9/2/2009	2009-09-02
8/6/2064	2064-08-06
13.9.64	2064-09-13
16.15pm on 04.06.14	2014-06-04T16:15
8.7.64	2064-08-07
13.9.64	2064-09-13
9/2/1991	1991-09-02
9/9/2064	2064-09-09
10:31am on the 7th of July 2014	2014-07-07T10:31
9.12.64	2064-09-12
9.11.64	2064-09-11
24/6/2003	2003-06-24
03/06/2014 at 11:46	2014-06-03T11:46
13/9/64	2064-09-13
4/8/64	2064-04-08
5.8.64	2064-08-05
6.8.64	2064-08-06
13/8/64	2064-08-13
22.8.64	2064-08-22
20.8.64	2064-08-20
13/9/64	2064-09-13
9/9/2039	2039-09-09
17/06/2014 at 13:00	2014-06-17T13:00
31-01-14	2064-03-03
28/8/64	2064-08-28
27/1/2011	2011-01-27
29/05/2014 at 13:45	2014-05-29T13:45
8/4/64	2064-08-04
19/8/64	2064-08-19
19/8/64	2064-08-19
24/2/1994	1994-02-24
03/06/2014 at 15:00	2014-06-03T15:00
8/8/64	2064-08-08
28/1/2014	2014-01-28
02/07/2014 at 11:58	2014-07-02T11:58
2062	2062
8/9/64	2064-08-09
27/9/2004	2004-09-27
04/07/2014 at 08:18	2014-07-04T08:18
12/9/2064	2064-09-12
16/9/2064	2064-09-16
21-5-14	2064-07-23
13.9.64	2064-09-13
16/9/2064	2064-09-16
12/9/64	2064-09-12
3/7/2013	2013-07-03
14/07/2014 at 08:07	2014-07-14T08:07
16.9.64	2064-09-16
20/9/2064	2064-09-20
18.9.64	2064-09-18
19.9.64	2064-09-19
22/11/2002	2002-11-22
15/07/2014 at 11:31	2014-07-15T11:31
18.9.64	2064-09-18
22/11/2002	2002-11-22
15/07/2014 at 11:31	2014-07-15T11:31
18.9.64	2064-09-18
25/9/64	2064-09-25
4/5/2000	2000-04-05
5/12/2064	2064-05-12
26.9.64	2064-09-26
4:10pm on 10.3.14	2014-03-10T16:10
4:20pm on 10.3.14	2014-03-10T16:20
13.5.64	2064-05-13
26.9.64	2064-09-26
30/11/2000	2000-11-30
25/02/2013 at 08:09	2013-02-25T08:09
30.9.64	2064-09-30
10.30am on 25.02.13	2013-02-25T10:30
28.4.63	2063-04-28
3 May 2063	2063-05-03
30.9.64	2064-09-30
9/1/2064	2064-09-01
19/9/64	2064-09-19
20.9.64	2064-09-20
14/7/1993	1993-07-14
19/6/2064	2064-06-19
25/9/64	2064-09-25
2052	2052
2056	2056
15:00pm on 17.4.14	2014-04-17T15:00
24.6.64	2064-06-24
25/9/64	2064-09-25
1:44 pm on 21/7/14	2014-07-21T13:44
3/9/2064	2064-09-03
3/9/64	2064-09-03
15:30pm on 18/10/13	2013-10-18T15:30
23/12/63	2063-12-23
2.9.64	2064-09-02
1/11/1994	1994-01-11
11/12/2062	2062-11-12
13.10.64	2064-10-13
29.4.64	2064-04-29
13.11.62	2062-11-13
14.11.62	2062-11-14
29.4.64	2064-04-29
13.10.64	2064-10-13
2/12/2005	2005-12-02
23/04/2014 at 19:52	2014-04-23T19:52
13.10.64	2064-10-13
26.6.64	2064-06-26
1.6.64	2064-06-01
13.10.64	2064-10-13
17/7/1997	1997-07-17
12/12/2063	2063-12-12
16:05pm on 10.10.13	2013-10-10T16:05
13.12.63	2063-12-13
21/4/2017	2017-04-21
23/12/2013 at08:36	2013-12-23T08:36
2.5.63	2063-02-05
25.2.63	2063-02-25
2.5.63	2063-02-05
22/3/1995	1995-03-22
15/04/2013 at 18:08	2013-04-15T18:08
18.6.63	2063-06-18
3.7.63	2063-07-03
3/11/2064	2064-03-11
3/9/64	2064-09-03
1:50pm on 6/1/14	2014-01-06T13:50
16/11/2006	2006-11-16
07/01/2014 at 19:57	2014-01-07T19:57
12.3.64	2064-03-12
11.3.64	2064-03-11
12.3.64	2064-03-12
27/12/2063	2063-12-27
25/12/63	2063-12-25
25/8/2014	2014-08-25
14.5.64	2064-05-14
28/5/2006	2006-05-28
18/06/2014 at 16:34	2014-06-18T16:34
21/8/64	2064-08-21
7/5/2033	2033-07-05
22/10/2063	2063-10-22
19/11/64	2064-11-19
23.10.63	2063-10-23
4:58pm on 20.8.13	2013-08-20T16:58
19/11/64	2064-11-19
17/2/1998	1998-02-17
10/12/2013 at 12:03	2013-12-10T12:03
13.2.63	2063-02-13
20/2/2063	2063-02-20
20 years	P20Y
18.2.63	2063-02-18
23/4/1994	1994-04-23
16/12/2013 at 17:05	2013-12-16T17:05
20.2.63	2063-02-20
18/2/2063	2063-02-18
14/2/63	2063-02-14
9/4/2007	2007-09-04
19/12/2013 at 17:05	2013-12-19T17:05
22.2.63	2063-02-22
24/1/2003	2003-01-24
02/05/2013 at 16:15	2013-05-02T16:15
5.7.63	2063-07-05
5/4/1999	1999-04-05
25/11/2013 at 08:30	2013-11-25T08:30
27/1/63	2063-01-27
7/3/2003	2003-07-03
21.2.63	2063-02-21
28/2/2030	2030-02-28
16/06/2014 at 08:37	2014-06-16T08:37
18.8.64	2064-08-18
20/9/2064	2064-09-20
17/9/64	2064-09-17
1/6/2029	2029-06-01
11/11/2064	2064-11-11
12/11/64	2064-11-12
14/6/1996	1996-06-14
16/9/2064	2064-09-16
17/9/64	2064-09-17
15/2/2015	2015-02-15
17/06/2014 at 10:30	2014-06-17T10:30
21/8/64	2064-08-21
25/7/2064	2064-07-25
14/12/1997	1997-12-14
15/07/2014 at 12:05	2014-07-15T12:05
15/10/64	2064-10-15
28-04-14	2064-06-30
28/6/2064	2064-06-28
24/9/64	2064-09-24
15/10/64	2064-10-15
20/1/1997	1997-01-20
01/05/2014 at 13:00	2014-05-01T13:00
14/7/64	2064-07-14
13/8/2064	2064-08-13
5.6.14 at 10.40am	2014-06-05T10:40
8/12/64	2064-08-12
13.8.2064	2064-08-13
12/10/2002	2002-12-10
19/06/2014 at 09:53	2014-06-19T09:53
25/8/64	2064-08-25
14/10/1995	1995-10-14
24/06/2014 at 11:10	2014-06-24T11:10
28/8/64	2064-08-28
19/3/2001	2001-03-19
01/07/2014 at 12:25	2014-07-01T12:25
9/10/64	2064-09-10
18/4/2001	2001-04-18
08/07/2014 at 10:45	2014-07-08T10:45
13/9/64	2064-09-13
21/12/2011	2011-12-21
15/07/2014 at 15:30	2014-07-15T15:30
20/9/64	2064-09-20
5/7/2030	2030-05-07
17/07/2014 at 10:09	2014-07-17T10:09
19/9/64	2064-09-19
23/9/64	2064-09-23
20/10/2006	2006-10-20
22/07/2014 at 10:16	2014-07-22T10:16
10:15am on 22.7.14	2014-07-22T10:15
10:15am on 22.7.14	2014-07-22T10:15
26/9/64	2064-09-26
9/7/2032	2032-07-09
24/07/2014 at 10:23	2014-07-24T10:23
10.05am on 24/7/14	2014-07-24T10:05
10:30am	T10:30
12.12hrs on 24/7/14	2014-07-24T12:12
2/9/64	2064-09-02
16/10/2064	2064-10-16
23/12/2036	2036-12-23
29/07/2014 at 11:30	2014-07-29T11:30
10/3/2064	2064-10-03
10/4/2012	2012-04-10
14/10/2064	2064-10-14
15:20pm on 12/8/14	2014-08-12T15:20
17/10/2064	2064-10-17
29/4/2016	2016-04-29
07/08/2014 at 12:00	2014-08-07T12:00
15/10/2064	2064-10-15
2/12/1994	1994-12-02
16/07/2012 at 08:21	2012-07-16T08:21
16.12.64	2064-12-16
10.20am	T10:20
18.9.62	2062-09-18
18.9.62	2062-09-18
16.12.64	2064-12-16
23/12/2064	2064-12-23
8/4/64	2064-08-04
19/8/64	2064-08-19
19/8/64	2064-08-19
24/2/1994	1994-02-24
03/06/2014 at 15:00	2014-06-03T15:00
8/8/64	2064-08-08
15/2/2015	2015-02-15
17/06/2014 at 10:30	2014-06-17T10:30
21/8/64	2064-08-21
17/12/1989	1989-12-17
16/1/2064	2064-01-16
19.1.64	2064-01-19
26/2/2031	2031-02-26
25/06/2013 at 16:21	2013-06-25T16:21
28.8.63	2063-08-28
12.9.63	2063-09-12
10/9/2063	2063-10-09
10/9/63	2063-09-10
10/9/63	2063-09-10
6/6/1998	1998-06-06
05/05/2014 at 19:41	2014-05-05T19:41
29.1.64	2064-01-29
7/8/64	2064-07-08
29.1.64	2064-01-29
13/1/2064	2064-01-13
5.1.64	2064-01-05
13/1/2064	2064-01-13
1.9.64	2064-01-09
7/12/1992	1992-12-07
18/11/2064	2064-11-18
5/12/64	2064-12-05
2:28pm on 16.9.14	2014-09-16T14:28
